zip,countyname,stcountyfp
63101,St. Louis ci,29510
63102,St. Louis ci,29510
63103,St. Louis ci,29510
63104,St. Louis ci,29510
63105,St. Louis ci,29510
63106,St. Louis ci,29510
63107,St. Louis ci,29510
63108,St. Louis ci,29510
63109,St. Louis ci,29510
63110,St. Louis ci,29510
63111,St. Louis ci,29510
63112,St. Louis ci,29510
63113,St. Louis ci,29510
63115,St. Louis ci,29510
63116,St. Louis ci,29510
63117,St. Louis ci,29510
63118,St. Louis ci,29510
63119,St. Louis ci,29510
63120,St. Louis ci,29510
63123,St. Louis ci,29510
63125,St. Louis ci,29510
63130,St. Louis ci,29510
63133,St. Louis ci,29510
63136,St. Louis ci,29510
63137,St. Louis ci,29510
63138,St. Louis ci,29510
63139,St. Louis ci,29510
63143,St. Louis ci,29510
63147,St. Louis ci,29510
63155,St. Louis ci,29510
59724,Beaverhead ,30001
59725,Beaverhead ,30001
59732,Beaverhead ,30001
59736,Beaverhead ,30001
59739,Beaverhead ,30001
59746,Beaverhead ,30001
59761,Beaverhead ,30001
59762,Beaverhead ,30001
59016,Big Horn ,30003
59022,Big Horn ,30003
59024,Big Horn ,30003
59025,Big Horn ,30003
59031,Big Horn ,30003
59034,Big Horn ,30003
59035,Big Horn ,30003
59050,Big Horn ,30003
59066,Big Horn ,30003
59075,Big Horn ,30003
59089,Big Horn ,30003
59523,Blaine ,30005
59526,Blaine ,30005
59527,Blaine ,30005
59529,Blaine ,30005
59535,Blaine ,30005
59542,Blaine ,30005
59547,Blaine ,30005
59641,Broadwater ,30007
59643,Broadwater ,30007
59644,Broadwater ,30007
59647,Broadwater ,30007
59752,Broadwater ,30007
59007,Carbon ,30009
59008,Carbon ,30009
59013,Carbon ,30009
59014,Carbon ,30009
59026,Carbon ,30009
59029,Carbon ,30009
59041,Carbon ,30009
59044,Carbon ,30009
59068,Carbon ,30009
59070,Carbon ,30009
59071,Carbon ,30009
59311,Carter ,30011
59316,Carter ,30011
59319,Carter ,30011
59324,Carter ,30011
59332,Carter ,30011
59401,Cascade ,30013
59402,Cascade ,30013
59404,Cascade ,30013
59405,Cascade ,30013
59412,Cascade ,30013
59414,Cascade ,30013
59421,Cascade ,30013
59436,Cascade ,30013
59440,Cascade ,30013
59443,Cascade ,30013
59463,Cascade ,30013
59465,Cascade ,30013
59468,Cascade ,30013
59472,Cascade ,30013
59477,Cascade ,30013
59480,Cascade ,30013
59483,Cascade ,30013
59485,Cascade ,30013
59487,Cascade ,30013
59420,Chouteau ,30015
59433,Chouteau ,30015
59440,Chouteau ,30015
59442,Chouteau ,30015
59446,Chouteau ,30015
59447,Chouteau ,30015
59450,Chouteau ,30015
59460,Chouteau ,30015
59520,Chouteau ,30015
59540,Chouteau ,30015
59301,Custer ,30017
59336,Custer ,30017
59338,Custer ,30017
59351,Custer ,30017
59222,Daniels ,30019
59253,Daniels ,30019
59257,Daniels ,30019
59263,Daniels ,30019
59276,Daniels ,30019
59259,Dawson ,30021
59262,Dawson ,30021
59315,Dawson ,30021
59330,Dawson ,30021
59339,Dawson ,30021
59711,Deer Lodge ,30023
59722,Deer Lodge ,30023
59756,Deer Lodge ,30023
59762,Deer Lodge ,30023
59313,Fallon ,30025
59336,Fallon ,30025
59344,Fallon ,30025
59354,Fallon ,30025
59032,Fergus ,30027
59418,Fergus ,30027
59424,Fergus ,30027
59430,Fergus ,30027
59441,Fergus ,30027
59451,Fergus ,30027
59457,Fergus ,30027
59464,Fergus ,30027
59471,Fergus ,30027
59489,Fergus ,30027
59845,Flathead ,30029
59901,Flathead ,30029
59911,Flathead ,30029
59912,Flathead ,30029
59913,Flathead ,30029
59916,Flathead ,30029
59917,Flathead ,30029
59919,Flathead ,30029
59920,Flathead ,30029
59921,Flathead ,30029
59922,Flathead ,30029
59925,Flathead ,30029
59926,Flathead ,30029
59927,Flathead ,30029
59928,Flathead ,30029
59932,Flathead ,30029
59936,Flathead ,30029
59937,Flathead ,30029
59086,Gallatin ,30031
59714,Gallatin ,30031
59715,Gallatin ,30031
59716,Gallatin ,30031
59717,Gallatin ,30031
59718,Gallatin ,30031
59730,Gallatin ,30031
59741,Gallatin ,30031
59752,Gallatin ,30031
59758,Gallatin ,30031
59760,Gallatin ,30031
59058,Garfield ,30033
59077,Garfield ,30033
59318,Garfield ,30033
59322,Garfield ,30033
59337,Garfield ,30033
59411,Glacier ,30035
59417,Glacier ,30035
59427,Glacier ,30035
59434,Glacier ,30035
59046,Golden Valley ,30037
59072,Golden Valley ,30037
59074,Golden Valley ,30037
59711,Granite ,30039
59825,Granite ,30039
59832,Granite ,30039
59837,Granite ,30039
59858,Granite ,30039
59501,Hill ,30041
59521,Hill ,30041
59525,Hill ,30041
59528,Hill ,30041
59530,Hill ,30041
59532,Hill ,30041
59540,Hill ,30041
59601,Jefferson ,30043
59631,Jefferson ,30043
59632,Jefferson ,30043
59634,Jefferson ,30043
59635,Jefferson ,30043
59638,Jefferson ,30043
59701,Jefferson ,30043
59721,Jefferson ,30043
59752,Jefferson ,30043
59759,Jefferson ,30043
59447,Judith Basin ,30045
59452,Judith Basin ,30045
59462,Judith Basin ,30045
59469,Judith Basin ,30045
59479,Judith Basin ,30045
59821,Lake ,30047
59824,Lake ,30047
59845,Lake ,30047
59855,Lake ,30047
59860,Lake ,30047
59863,Lake ,30047
59864,Lake ,30047
59865,Lake ,30047
59910,Lake ,30047
59911,Lake ,30047
59914,Lake ,30047
59915,Lake ,30047
59922,Lake ,30047
59929,Lake ,30047
59931,Lake ,30047
59410,Lewis and Clark ,30049
59421,Lewis and Clark ,30049
59601,Lewis and Clark ,30049
59602,Lewis and Clark ,30049
59623,Lewis and Clark ,30049
59625,Lewis and Clark ,30049
59626,Lewis and Clark ,30049
59633,Lewis and Clark ,30049
59634,Lewis and Clark ,30049
59635,Lewis and Clark ,30049
59636,Lewis and Clark ,30049
59639,Lewis and Clark ,30049
59640,Lewis and Clark ,30049
59648,Lewis and Clark ,30049
59461,Liberty ,30051
59522,Liberty ,30051
59531,Liberty ,30051
59545,Liberty ,30051
59917,Lincoln ,30053
59918,Lincoln ,30053
59923,Lincoln ,30053
59930,Lincoln ,30053
59933,Lincoln ,30053
59934,Lincoln ,30053
59935,Lincoln ,30053
59201,McCone ,30055
59214,McCone ,30055
59215,McCone ,30055
59223,McCone ,30055
59274,McCone ,30055
59710,Madison ,30057
59720,Madison ,30057
59721,Madison ,30057
59729,Madison ,30057
59735,Madison ,30057
59740,Madison ,30057
59745,Madison ,30057
59747,Madison ,30057
59749,Madison ,30057
59751,Madison ,30057
59754,Madison ,30057
59755,Madison ,30057
59759,Madison ,30057
59053,Meagher ,30059
59642,Meagher ,30059
59645,Meagher ,30059
59820,Mineral ,30061
59830,Mineral ,30061
59842,Mineral ,30061
59866,Mineral ,30061
59867,Mineral ,30061
59872,Mineral ,30061
59801,Missoula ,30063
59802,Missoula ,30063
59803,Missoula ,30063
59804,Missoula ,30063
59808,Missoula ,30063
59812,Missoula ,30063
59820,Missoula ,30063
59821,Missoula ,30063
59823,Missoula ,30063
59825,Missoula ,30063
59826,Missoula ,30063
59833,Missoula ,30063
59834,Missoula ,30063
59846,Missoula ,30063
59847,Missoula ,30063
59851,Missoula ,30063
59868,Missoula ,30063
59015,Musselshell ,30065
59046,Musselshell ,30065
59054,Musselshell ,30065
59059,Musselshell ,30065
59072,Musselshell ,30065
59018,Park ,30067
59020,Park ,30067
59027,Park ,30067
59030,Park ,30067
59047,Park ,30067
59052,Park ,30067
59065,Park ,30067
59081,Park ,30067
59082,Park ,30067
59086,Park ,30067
59715,Park ,30067
59084,Petroleum ,30069
59087,Petroleum ,30069
59261,Phillips ,30071
59524,Phillips ,30071
59537,Phillips ,30071
59538,Phillips ,30071
59544,Phillips ,30071
59546,Phillips ,30071
59416,Pondera ,30073
59425,Pondera ,30073
59432,Pondera ,30073
59448,Pondera ,30073
59456,Pondera ,30073
59486,Pondera ,30073
59062,Powder River ,30075
59314,Powder River ,30075
59317,Powder River ,30075
59343,Powder River ,30075
59345,Powder River ,30075
59713,Powell ,30077
59722,Powell ,30077
59728,Powell ,30077
59731,Powell ,30077
59733,Powell ,30077
59843,Powell ,30077
59854,Powell ,30077
59326,Prairie ,30079
59339,Prairie ,30079
59341,Prairie ,30079
59349,Prairie ,30079
59827,Ravalli ,30081
59828,Ravalli ,30081
59829,Ravalli ,30081
59833,Ravalli ,30081
59835,Ravalli ,30081
59840,Ravalli ,30081
59841,Ravalli ,30081
59870,Ravalli ,30081
59871,Ravalli ,30081
59875,Ravalli ,30081
59217,Richland ,30083
59221,Richland ,30083
59243,Richland ,30083
59270,Richland ,30083
59201,Roosevelt ,30085
59212,Roosevelt ,30085
59213,Roosevelt ,30085
59218,Roosevelt ,30085
59226,Roosevelt ,30085
59242,Roosevelt ,30085
59255,Roosevelt ,30085
59003,Rosebud ,30087
59004,Rosebud ,30087
59012,Rosebud ,30087
59039,Rosebud ,30087
59043,Rosebud ,30087
59083,Rosebud ,30087
59312,Rosebud ,30087
59323,Rosebud ,30087
59327,Rosebud ,30087
59333,Rosebud ,30087
59347,Rosebud ,30087
59821,Sanders ,30089
59831,Sanders ,30089
59844,Sanders ,30089
59845,Sanders ,30089
59848,Sanders ,30089
59853,Sanders ,30089
59856,Sanders ,30089
59859,Sanders ,30089
59873,Sanders ,30089
59874,Sanders ,30089
59211,Sheridan ,30091
59219,Sheridan ,30091
59242,Sheridan ,30091
59247,Sheridan ,30091
59252,Sheridan ,30091
59254,Sheridan ,30091
59256,Sheridan ,30091
59257,Sheridan ,30091
59258,Sheridan ,30091
59275,Sheridan ,30091
59701,Silver Bow ,30093
59711,Silver Bow ,30093
59727,Silver Bow ,30093
59743,Silver Bow ,30093
59748,Silver Bow ,30093
59750,Silver Bow ,30093
59001,Stillwater ,30095
59011,Stillwater ,30095
59015,Stillwater ,30095
59019,Stillwater ,30095
59028,Stillwater ,30095
59044,Stillwater ,30095
59057,Stillwater ,30095
59061,Stillwater ,30095
59063,Stillwater ,30095
59067,Stillwater ,30095
59069,Stillwater ,30095
59011,Sweet Grass ,30097
59033,Sweet Grass ,30097
59052,Sweet Grass ,30097
59055,Sweet Grass ,30097
59069,Sweet Grass ,30097
59419,Teton ,30099
59422,Teton ,30099
59425,Teton ,30099
59433,Teton ,30099
59436,Teton ,30099
59443,Teton ,30099
59467,Teton ,30099
59468,Teton ,30099
59487,Teton ,30099
59435,Toole ,30101
59444,Toole ,30101
59454,Toole ,30101
59466,Toole ,30101
59474,Toole ,30101
59482,Toole ,30101
59484,Toole ,30101
59010,Treasure ,30103
59038,Treasure ,30103
59076,Treasure ,30103
59327,Treasure ,30103
59225,Valley ,30105
59230,Valley ,30105
59231,Valley ,30105
59240,Valley ,30105
59241,Valley ,30105
59244,Valley ,30105
59248,Valley ,30105
59250,Valley ,30105
59260,Valley ,30105
59273,Valley ,30105
59036,Wheatland ,30107
59078,Wheatland ,30107
59085,Wheatland ,30107
59453,Wheatland ,30107
59353,Wibaux ,30109
59002,Yellowstone ,30111
59006,Yellowstone ,30111
59015,Yellowstone ,30111
59024,Yellowstone ,30111
59037,Yellowstone ,30111
59044,Yellowstone ,30111
59057,Yellowstone ,30111
59063,Yellowstone ,30111
59064,Yellowstone ,30111
59079,Yellowstone ,30111
59088,Yellowstone ,30111
59101,Yellowstone ,30111
59102,Yellowstone ,30111
59105,Yellowstone ,30111
59106,Yellowstone ,30111
59327,Yellowstone ,30111
68883,Adams ,31001
68901,Adams ,31001
68902,Adams ,31001
68925,Adams ,31001
68928,Adams ,31001
68930,Adams ,31001
68932,Adams ,31001
68941,Adams ,31001
68950,Adams ,31001
68955,Adams ,31001
68956,Adams ,31001
68973,Adams ,31001
68980,Adams ,31001
68636,Antelope ,31003
68720,Antelope ,31003
68726,Antelope ,31003
68729,Antelope ,31003
68756,Antelope ,31003
68761,Antelope ,31003
68764,Antelope ,31003
68769,Antelope ,31003
68773,Antelope ,31003
68781,Antelope ,31003
69121,Arthur ,31005
69350,Arthur ,31005
69366,Arthur ,31005
69345,Banner ,31007
68821,Blaine ,31009
68833,Blaine ,31009
69157,Blaine ,31009
68620,Boone ,31011
68627,Boone ,31011
68636,Boone ,31011
68652,Boone ,31011
68655,Boone ,31011
68660,Boone ,31011
68781,Boone ,31011
69301,Box Butte ,31013
69348,Box Butte ,31013
68719,Boyd ,31015
68722,Boyd ,31015
68746,Boyd ,31015
68755,Boyd ,31015
68777,Boyd ,31015
69135,Brown ,31017
69210,Brown ,31017
69214,Brown ,31017
69217,Brown ,31017
68812,Buffalo ,31019
68836,Buffalo ,31019
68840,Buffalo ,31019
68845,Buffalo ,31019
68847,Buffalo ,31019
68849,Buffalo ,31019
68858,Buffalo ,31019
68861,Buffalo ,31019
68866,Buffalo ,31019
68869,Buffalo ,31019
68870,Buffalo ,31019
68876,Buffalo ,31019
68878,Buffalo ,31019
68004,Burt ,31021
68019,Burt ,31021
68020,Burt ,31021
68029,Burt ,31021
68038,Burt ,31021
68045,Burt ,31021
68061,Burt ,31021
68001,Butler ,31023
68014,Butler ,31023
68036,Butler ,31023
68601,Butler ,31023
68624,Butler ,31023
68626,Butler ,31023
68632,Butler ,31023
68635,Butler ,31023
68658,Butler ,31023
68662,Butler ,31023
68667,Butler ,31023
68669,Butler ,31023
68003,Cass ,31025
68016,Cass ,31025
68037,Cass ,31025
68048,Cass ,31025
68058,Cass ,31025
68304,Cass ,31025
68307,Cass ,31025
68347,Cass ,31025
68349,Cass ,31025
68366,Cass ,31025
68403,Cass ,31025
68407,Cass ,31025
68409,Cass ,31025
68413,Cass ,31025
68455,Cass ,31025
68462,Cass ,31025
68463,Cass ,31025
68717,Cedar ,31027
68718,Cedar ,31027
68723,Cedar ,31027
68727,Cedar ,31027
68730,Cedar ,31027
68736,Cedar ,31027
68739,Cedar ,31027
68745,Cedar ,31027
68749,Cedar ,31027
68757,Cedar ,31027
68771,Cedar ,31027
68774,Cedar ,31027
68786,Cedar ,31027
68792,Cedar ,31027
69023,Chase ,31029
69027,Chase ,31029
69033,Chase ,31029
69045,Chase ,31029
69134,Chase ,31029
69201,Cherry ,31031
69211,Cherry ,31031
69212,Cherry ,31031
69216,Cherry ,31031
69218,Cherry ,31031
69219,Cherry ,31031
69220,Cherry ,31031
69221,Cherry ,31031
69333,Cherry ,31031
69350,Cherry ,31031
69366,Cherry ,31031
69131,Cheyenne ,31033
69141,Cheyenne ,31033
69149,Cheyenne ,31033
69156,Cheyenne ,31033
69160,Cheyenne ,31033
69162,Cheyenne ,31033
68452,Clay ,31035
68933,Clay ,31035
68934,Clay ,31035
68935,Clay ,31035
68938,Clay ,31035
68941,Clay ,31035
68944,Clay ,31035
68954,Clay ,31035
68975,Clay ,31035
68979,Clay ,31035
68980,Clay ,31035
68601,Colfax ,31037
68629,Colfax ,31037
68633,Colfax ,31037
68641,Colfax ,31037
68643,Colfax ,31037
68659,Colfax ,31037
68661,Colfax ,31037
68004,Cuming ,31039
68031,Cuming ,31039
68038,Cuming ,31039
68045,Cuming ,31039
68047,Cuming ,31039
68633,Cuming ,31039
68641,Cuming ,31039
68716,Cuming ,31039
68768,Cuming ,31039
68788,Cuming ,31039
68791,Cuming ,31039
68813,Custer ,31041
68814,Custer ,31041
68822,Custer ,31041
68825,Custer ,31041
68828,Custer ,31041
68855,Custer ,31041
68856,Custer ,31041
68860,Custer ,31041
68866,Custer ,31041
68874,Custer ,31041
68881,Custer ,31041
69120,Custer ,31041
69123,Custer ,31041
68030,Dakota ,31043
68731,Dakota ,31043
68733,Dakota ,31043
68741,Dakota ,31043
68743,Dakota ,31043
68770,Dakota ,31043
68776,Dakota ,31043
68785,Dakota ,31043
69337,Dawes ,31045
69339,Dawes ,31045
69347,Dawes ,31045
69348,Dawes ,31045
69354,Dawes ,31045
69367,Dawes ,31045
68834,Dawson ,31047
68836,Dawson ,31047
68850,Dawson ,31047
68858,Dawson ,31047
68863,Dawson ,31047
68878,Dawson ,31047
68937,Dawson ,31047
69028,Dawson ,31047
69029,Dawson ,31047
69130,Dawson ,31047
69138,Dawson ,31047
69171,Dawson ,31047
69122,Deuel ,31049
69129,Deuel ,31049
68710,Dixon ,31051
68728,Dixon ,31051
68732,Dixon ,31051
68733,Dixon ,31051
68745,Dixon ,31051
68751,Dixon ,31051
68757,Dixon ,31051
68770,Dixon ,31051
68784,Dixon ,31051
68785,Dixon ,31051
68787,Dixon ,31051
68002,Dodge ,31053
68025,Dodge ,31053
68031,Dodge ,31053
68044,Dodge ,31053
68057,Dodge ,31053
68063,Dodge ,31053
68072,Dodge ,31053
68621,Dodge ,31053
68633,Dodge ,31053
68649,Dodge ,31053
68664,Dodge ,31053
68007,Douglas ,31055
68010,Douglas ,31055
68022,Douglas ,31055
68064,Douglas ,31055
68069,Douglas ,31055
68102,Douglas ,31055
68104,Douglas ,31055
68105,Douglas ,31055
68106,Douglas ,31055
68107,Douglas ,31055
68108,Douglas ,31055
68109,Douglas ,31055
68110,Douglas ,31055
68111,Douglas ,31055
68112,Douglas ,31055
68114,Douglas ,31055
68116,Douglas ,31055
68117,Douglas ,31055
68118,Douglas ,31055
68122,Douglas ,31055
68124,Douglas ,31055
68127,Douglas ,31055
68130,Douglas ,31055
68131,Douglas ,31055
68132,Douglas ,31055
68134,Douglas ,31055
68135,Douglas ,31055
68136,Douglas ,31055
68137,Douglas ,31055
68142,Douglas ,31055
68144,Douglas ,31055
68147,Douglas ,31055
68152,Douglas ,31055
68154,Douglas ,31055
68164,Douglas ,31055
68172,Douglas ,31055
68175,Douglas ,31055
68178,Douglas ,31055
68179,Douglas ,31055
68180,Douglas ,31055
68182,Douglas ,31055
68183,Douglas ,31055
68197,Douglas ,31055
68198,Douglas ,31055
69021,Dundy ,31057
69030,Dundy ,31057
69037,Dundy ,31057
69041,Dundy ,31057
68351,Fillmore ,31059
68354,Fillmore ,31059
68361,Fillmore ,31059
68365,Fillmore ,31059
68406,Fillmore ,31059
68416,Fillmore ,31059
68436,Fillmore ,31059
68444,Fillmore ,31059
68979,Fillmore ,31059
68929,Franklin ,31061
68932,Franklin ,31061
68939,Franklin ,31061
68947,Franklin ,31061
68952,Franklin ,31061
68960,Franklin ,31061
68972,Franklin ,31061
68981,Franklin ,31061
69025,Frontier ,31063
69028,Frontier ,31063
69038,Frontier ,31063
69039,Frontier ,31063
69042,Frontier ,31063
68922,Furnas ,31065
68926,Furnas ,31065
68936,Furnas ,31065
68946,Furnas ,31065
68948,Furnas ,31065
68967,Furnas ,31065
68977,Furnas ,31065
69022,Furnas ,31065
69046,Furnas ,31065
68301,Gage ,31067
68309,Gage ,31067
68310,Gage ,31067
68318,Gage ,31067
68328,Gage ,31067
68331,Gage ,31067
68341,Gage ,31067
68342,Gage ,31067
68357,Gage ,31067
68358,Gage ,31067
68368,Gage ,31067
68381,Gage ,31067
68415,Gage ,31067
68422,Gage ,31067
68458,Gage ,31067
68465,Gage ,31067
68466,Gage ,31067
69122,Garden ,31069
69129,Garden ,31069
69147,Garden ,31069
69148,Garden ,31069
69149,Garden ,31069
69154,Garden ,31069
69190,Garden ,31069
69333,Garden ,31069
69335,Garden ,31069
68823,Garfield ,31071
68850,Gosper ,31073
68922,Gosper ,31073
68927,Gosper ,31073
68936,Gosper ,31073
68937,Gosper ,31073
68948,Gosper ,31073
68967,Gosper ,31073
68976,Gosper ,31073
69022,Gosper ,31073
69028,Gosper ,31073
69333,Grant ,31075
69350,Grant ,31075
69366,Grant ,31075
68665,Greeley ,31077
68842,Greeley ,31077
68875,Greeley ,31077
68882,Greeley ,31077
68801,Hall ,31079
68803,Hall ,31079
68810,Hall ,31079
68824,Hall ,31079
68832,Hall ,31079
68865,Hall ,31079
68869,Hall ,31079
68872,Hall ,31079
68876,Hall ,31079
68883,Hall ,31079
68956,Hall ,31079
68319,Hamilton ,31081
68371,Hamilton ,31081
68628,Hamilton ,31081
68654,Hamilton ,31081
68818,Hamilton ,31081
68832,Hamilton ,31081
68841,Hamilton ,31081
68843,Hamilton ,31081
68846,Hamilton ,31081
68854,Hamilton ,31081
68865,Hamilton ,31081
68944,Hamilton ,31081
68979,Hamilton ,31081
68980,Hamilton ,31081
68920,Harlan ,31083
68949,Harlan ,31083
68966,Harlan ,31083
68967,Harlan ,31083
68969,Harlan ,31083
68971,Harlan ,31083
68977,Harlan ,31083
68982,Harlan ,31083
69032,Hayes ,31085
69045,Hayes ,31085
69024,Hitchcock ,31087
69040,Hitchcock ,31087
69043,Hitchcock ,31087
69044,Hitchcock ,31087
68711,Holt ,31089
68713,Holt ,31089
68725,Holt ,31089
68726,Holt ,31089
68734,Holt ,31089
68735,Holt ,31089
68742,Holt ,31089
68763,Holt ,31089
68766,Holt ,31089
68780,Holt ,31089
69152,Hooker ,31091
68817,Howard ,31093
68820,Howard ,31093
68824,Howard ,31093
68831,Howard ,31093
68835,Howard ,31093
68838,Howard ,31093
68864,Howard ,31093
68872,Howard ,31093
68873,Howard ,31093
68875,Howard ,31093
68882,Howard ,31093
68310,Jefferson ,31095
68338,Jefferson ,31095
68342,Jefferson ,31095
68350,Jefferson ,31095
68352,Jefferson ,31095
68377,Jefferson ,31095
68424,Jefferson ,31095
68429,Jefferson ,31095
68440,Jefferson ,31095
68453,Jefferson ,31095
68464,Jefferson ,31095
68324,Johnson ,31097
68329,Johnson ,31097
68332,Johnson ,31097
68348,Johnson ,31097
68443,Johnson ,31097
68448,Johnson ,31097
68450,Johnson ,31097
68840,Kearney ,31099
68845,Kearney ,31099
68847,Kearney ,31099
68924,Kearney ,31099
68945,Kearney ,31099
68956,Kearney ,31099
68959,Kearney ,31099
68981,Kearney ,31099
68982,Kearney ,31099
69121,Keith ,31101
69122,Keith ,31101
69127,Keith ,31101
69144,Keith ,31101
69146,Keith ,31101
69147,Keith ,31101
69153,Keith ,31101
69155,Keith ,31101
68753,Keya Paha ,31103
68778,Keya Paha ,31103
69128,Kimball ,31105
69133,Kimball ,31105
69145,Kimball ,31105
68718,Knox ,31107
68724,Knox ,31107
68729,Knox ,31107
68730,Knox ,31107
68760,Knox ,31107
68764,Knox ,31107
68765,Knox ,31107
68769,Knox ,31107
68773,Knox ,31107
68783,Knox ,31107
68786,Knox ,31107
68789,Knox ,31107
68003,Lancaster ,31109
68017,Lancaster ,31109
68065,Lancaster ,31109
68301,Lancaster ,31109
68317,Lancaster ,31109
68333,Lancaster ,31109
68336,Lancaster ,31109
68339,Lancaster ,31109
68358,Lancaster ,31109
68360,Lancaster ,31109
68366,Lancaster ,31109
68368,Lancaster ,31109
68372,Lancaster ,31109
68402,Lancaster ,31109
68404,Lancaster ,31109
68419,Lancaster ,31109
68423,Lancaster ,31109
68428,Lancaster ,31109
68430,Lancaster ,31109
68438,Lancaster ,31109
68461,Lancaster ,31109
68462,Lancaster ,31109
68501,Lancaster ,31109
68502,Lancaster ,31109
68503,Lancaster ,31109
68504,Lancaster ,31109
68505,Lancaster ,31109
68506,Lancaster ,31109
68507,Lancaster ,31109
68508,Lancaster ,31109
68510,Lancaster ,31109
68512,Lancaster ,31109
68514,Lancaster ,31109
68516,Lancaster ,31109
68517,Lancaster ,31109
68520,Lancaster ,31109
68521,Lancaster ,31109
68522,Lancaster ,31109
68523,Lancaster ,31109
68524,Lancaster ,31109
68526,Lancaster ,31109
68527,Lancaster ,31109
68528,Lancaster ,31109
68531,Lancaster ,31109
68532,Lancaster ,31109
68583,Lancaster ,31109
68588,Lancaster ,31109
69025,Lincoln ,31111
69038,Lincoln ,31111
69101,Lincoln ,31111
69120,Lincoln ,31111
69123,Lincoln ,31111
69132,Lincoln ,31111
69138,Lincoln ,31111
69143,Lincoln ,31111
69151,Lincoln ,31111
69163,Lincoln ,31111
69165,Lincoln ,31111
69169,Lincoln ,31111
69170,Lincoln ,31111
69163,Logan ,31113
68879,Loup ,31115
69167,McPherson ,31117
68644,Madison ,31119
